labeling_set_id,label,source_data,vinoai_index,wine_name_for_matching,grape,colour
reg-only-june-2021-34,c,MB,MB158,NV La Riojana Tilimuqui Single Vineyard Torrontes,Torrontes,White
reg-only-june-2021-34,d,ON,ON7994,NV Susana Balbo Crios Torrontés,Torrontes,
reg-only-june-2021-35,a,ON,ON50,1945 El Esteco   Old Vines Torrontés,Torrontes,
reg-only-june-2021-35,b,PEI,PEI734,2017 El Esteco Old Vines Torrontes,Torrontes,
reg-only-june-2021-35,b,PEI,PEI662,2017 El Esteco Old Vines Torrontes,Torrontes,White
reg-only-june-2021-35,c,NS,NS760,NV El Esteco Old Vines Torrontes,Torrontes,White
reg-only-june-2021-36,a,ON,ON62,2018 Trivento Amado Sur Malbec/Bonarda/Syrah,Malbec Blend,
reg-only-june-2021-36,b,NL,NL783,NV DADA 1,Malbec Blend,
reg-only-june-2021-37,a,ON,ON1695,2016 Puente Austral Gran Reserva Cabernet Sauvignon,Cabernet Sauvignon/Malbec,
reg-only-june-2021-37,b,ON,ON7881,2017 Mon Frère Vintner's Selection California Cabernet Sauvignon,Cabernet Sauvignon/Malbec,
reg-only-june-2021-37,c,ON,ON139,2018 Domaine Bousquet Reserve Cabernet Sauvignon,Cabernet Sauvignon/Malbec,
reg-only-june-2021-37,d,ON,ON563,2018 Larry Cherubino Avant Gardening Cabernet Malbec,Cabernet Sauvignon/Malbec,
reg-only-june-2021-37,e,ON,ON71,2018 Susana Balbo Signature Cabernet Sauvignon,Cabernet Sauvignon/Malbec,
reg-only-june-2021-37,f,NB,NB1419,NV Borne Of Fire Cabernet Sauvignon,90% Cabernet Sauvignon - 10% Malbec,
reg-only-june-2021-37,f,PEI,PEI424,NV Borne of Fire Cabernet Sauvignon,"Cabernet Sauvignon, Malbec",Red
reg-only-june-2021-37,g,PEI,PEI1235,NV Luis Felipe Edwards Reserva Malbec,"Malbec, Cabernet Sauvignon",Red
reg-only-june-2021-37,h,SK,SK539,NV Melipal Malbec Reserve,Malbec Cabernet Sauvignon,Red
reg-only-june-2021-38,a,ON,ON122,2015 Chayee Bourras Reserva Bonarda,Bonarda,
reg-only-june-2021-38,b,NL,NL700,NV Chayee Bourras Bonarda,Bonarda,
reg-only-june-2021-38,b,NL,NL699,NV Chayee Bourras Bonarda,Bonarda,
reg-only-june-2021-38,c,ON,ON123,2018 Pascual Toso Barrancas Vineyards Reserva Cabernet Sauvignon,Cabernet Sauvignon,
reg-only-june-2021-38,d,ON,ON124,2017 Durigutti Cabernet Franc,Cabernet Franc,
reg-only-june-2021-38,e,AB,AB12703,2017 Poligonos San Pablo Cabernet Franc,Cabernet Franc,Red
reg-only-june-2021-39,a,ON,ON250,2015 Grosset Nereus,Shiraz Blend,
reg-only-june-2021-39,b,BC,BC2996,2019  Black Chook Mclaren Vale   Shiraz Viognier,Shiraz Blend,Red
reg-only-june-2021-39,c,NS,NS1026,NV Hopes End Red Blend,Shiraz,Red
reg-only-june-2021-39,c,NL,NL1036,NV Hopes End Red Blend,Shiraz Blend,
reg-only-june-2021-39,c,NS,NS1025,NV Hopes End Red Blend,Shiraz,Red
reg-only-june-2021-39,c,SK,SK15,NV Hopes End Red Blend,Blend,Red
reg-only-june-2021-39,d,NL,NL1818,NV Thelema Mountain Red,Shiraz Blend,
reg-only-june-2021-39,d,ON,ON6422,NV Thelema Mountain Red,Shiraz Blend,
reg-only-june-2021-39,e,ON,ON182,NV Wits End Luna Shiraz,Shiraz Blend,
reg-only-june-2021-41,a,AB,AB6446,V Fabre Montmayou Reserva Cabernet Franc,Cabernet Franc,Red
reg-only-june-2021-41,b,ON,ON83,2018 Fabre Montmayou Reserva Cabernet Franc,Cabernet Franc,
reg-only-june-2021-42,a,PEI,PEI916,NV Jacob’s Creek Moscato,Moscato,White
reg-only-june-2021-42,a,ON,ON187,NV Jacob's Creek Moscato,Moscato,
reg-only-june-2021-42,a,NB,NB1226,NV Jacobs Creek Moscato,100% Moscato,
reg-only-june-2021-42,b,PEI,PEI128,NV Jacob’s Creek Moscato Rose,Moscato,Rosé
reg-only-june-2021-42,a,QB,QB879,NV Jacob's Creek Moscato,Moscato 100 %,Pink
reg-only-june-2021-42,c,AB,AB8454,NV Jacob's Creek Sparkling Moscato Rose,,
reg-only-june-2021-42,a,QB,QB884,NV Jacob's Creek Moscato,Muscat 100 %,White
reg-only-june-2021-42,b,NL,NL1102,NV Jacob’s Creek Moscato Rose,Muscat (Moscato),
reg-only-june-2021-42,b,NL,NL1103,NV Jacob’s Creek Moscato Rose,Muscat (Moscato),
reg-only-june-2021-42,a,NL,NL1101,NV Jacob’s Creek Moscato,Muscat (Moscato),
reg-only-june-2021-42,b,NB,NB234,NV Jacobs Creek Moscato Rose,,
reg-only-june-2021-42,a,ON,ON216,NV Jacob's Creek Moscato,Moscato,
reg-only-june-2021-42,b,ON,ON8414,NV Jacob's Creek Moscato Rosé,Rose Wines,
reg-only-june-2021-42,b,NS,NS1066,NV Jacobs Creek Moscato Lighter Rose,Moscato,Rosé
reg-only-june-2021-42,d,PEI,PEI129,NV Jacob’s Creek Sparkling Moscato Rose,Muscat,Rosé
reg-only-june-2021-42,a,SK,SK1331,NV Jacob's Creek Moscato,Moscato,White
reg-only-june-2021-42,a,SK,SK217,NV Jacob's Creek Moscato,Muscat,White
reg-only-june-2021-42,c,NL,NL1111,NV Jacob’s Creek Sparkling Moscato Rose,Muscat (Moscato),
reg-only-june-2021-42,b,SK,SK1153,NV Jacob's Creek Moscato Rose,Blend,Rose
reg-only-june-2021-42,c,NS,NS1073,NV Jacobs Creek Sparkling Moscato Rose,Moscato,Rosé
reg-only-june-2021-42,b,ON,ON8198,NV Jacob's Creek Moscato Rosé,Rose Wines,
reg-only-june-2021-42,a,NS,NS1064,NV Jacobs Creek Moscato,Moscato,White
reg-only-june-2021-42,a,NL,NL1100,NV Jacob’s Creek Moscato,Muscat (Moscato),
reg-only-june-2021-42,a,NB,NB233,NV Jacobs Creek Moscato,,
reg-only-june-2021-42,b,NS,NS1067,NV Jacobs Creek Moscato Rose,Moscato,Rosé
reg-only-june-2021-42,b,SK,SK877,NV Jacob's Creek Moscato Rose,,Rose
reg-only-june-2021-42,c,SK,SK1183,NV Jacob's Creek Sparkling Moscato Rose,Moscato,Rose
reg-only-june-2021-42,b,BC,BC1903,NV  Jacob's Creek Moscato Rose,,Rose
reg-only-june-2021-42,a,AB,AB8442,NV Jacob's Creek Moscato,Other,White
reg-only-june-2021-42,b,NS,NS1068,NV Jacobs Creek Moscato Rose,Moscato,Rosé
reg-only-june-2021-42,a,NS,NS1065,NV Jacobs Creek Moscato,Moscato,White
reg-only-june-2021-42,a,BC,BC1898,NV  Jacob's Creek Moscato,Muscat / Moscato,White
reg-only-june-2021-42,a,QB,QB5998,NV Jacob's Creek Moscato,Muscat 100 %,White
reg-only-june-2021-42,e,NS,NS1061,NV Jacobs Creek Dots Moscato Lighter,Moscato,White
reg-only-june-2021-43,a,NS,NS6,NV 19 Crimes Cabernet Sauv,Cabernet Sauvignon,Red
reg-only-june-2021-43,a,NL,NL9,NV 19 Crimes Cabernet Sauvignon,Cabernet Sauvignon,
reg-only-june-2021-43,a,PEI,PEI17,NV 19 Crimes Cabernet Sauvignon,Cabernet Sauvignon,Red
reg-only-june-2021-43,a,NB,NB741,NV 19 Crimes Cabernet Sauvignon,100% Cabernet Sauvignon,
reg-only-june-2021-43,a,ON,ON568,NV 19 Crimes Cabernet Sauvignon,Cabernet Sauvignon,
reg-only-june-2021-43,a,SK,SK181,NV 19 Crimes Cabernet Sauvignon,Cabernet Sauvignon,Red
reg-only-june-2021-43,a,QB,QB75,NV 19 Crimes Cabernet-Sauvignon Limestone Coast,Cabernet sauvignon 100 %,Red
reg-only-june-2021-43,b,PEI,PEI20,NV 19 Crimes Cali Red,"Petite Sirah, Zinfandel, Merlot",Red
reg-only-june-2021-43,b,AB,AB44,NV 19 Crimes Cali Red,Other,Red
reg-only-june-2021-43,b,NB,NB742,NV 19 Crimes Cali Red,65% Petite Sirah - 30% Zinfandel - 5% Merlot,
reg-only-june-2021-43,b,NL,NL10,NV 19 Crimes Cali Red,Petite Sirah Blend,
reg-only-june-2021-43,c,AB,AB45,NV 19 Crimes Cali Rose,Other,Blush
reg-only-june-2021-43,d,NS,NS7,NV 19 Crimes Chardonnay Alum Can,Chardonnay,White
reg-only-june-2021-43,d,QB,QB1890,NV 19 Crimes Chardonnay South Eastern Australia,Chardonnay 100 %,White
reg-only-june-2021-43,h,NB,NB743,NV 19 Crimes Durif Shiraz,100% Shiraz,
reg-only-june-2021-43,d,ON,ON194,NV 19 Crimes Hard Chard,Chardonnay,
reg-only-june-2021-43,d,QB,QB89,NV 19 Crimes Hard Chard,Chardonnay 100 %,White
reg-only-june-2021-43,d,AB,AB46,NV 19 Crimes Hard Chard 4 Pack,Other,White
reg-only-june-2021-43,d,AB,AB47,NV 19 Crimes Hard Chard Aluminum Bottle,Other,White
reg-only-june-2021-43,d,NL,NL11,NV 19 Crimes Hard Chard Chardonnay,Chardonnay,
reg-only-june-2021-43,d,NB,NB744,NV 19 Crimes Hard Chardonnay,100% Chardonnay,
reg-only-june-2021-43,d,AB,AB48,NV 19 Crimes Hard Chardonnay,Chardonnay,White
reg-only-june-2021-43,d,NS,NS8,NV 19 Crimes Hard Chardonnay,Chardonnay,White
reg-only-june-2021-43,e,AB,AB49,NV 19 Crimes Pinot Noir,Pinot Noir,Red
reg-only-june-2021-43,e,ON,ON8578,NV 19 Crimes Pinot Noir The Punishment,Pinot Noir,
reg-only-june-2021-43,f,NS,NS9,NV 19 Crimes Red Blend,Red Blend,Red
reg-only-june-2021-43,f,NB,NB729,NV 19 Crimes Red Blend 4 B,60% Grenache - 25% Shiraz - 15% Mourvèdre,
reg-only-june-2021-43,f,AB,AB17324,NV 19 Crimes Red Wine 4 Pack,Other,Red
reg-only-june-2021-43,g,NS,NS10,NV 19 Crimes Sauvignon Block,Sauvignon Blanc,White
reg-only-june-2021-43,g,SK,SK1302,NV 19 Crimes Sauvignon Block,Sauvignon Blanc,White
reg-only-june-2021-43,g,NL,NL12,NV 19 Crimes Sauvignon Block,Sauvignon Blanc,
reg-only-june-2021-43,g,NB,NB745,NV 19 Crimes Sauvignon Block,100% Sauvignon Blanc,
reg-only-june-2021-43,h,NB,NB746,NV 19 Crimes Sgm,82% Shiraz - 12% Grenache - 6% Mataro,
reg-only-june-2021-43,h,PEI,PEI26,NV 19 Crimes Shiraz,Shiraz,Red
reg-only-june-2021-43,h,NL,NL13,NV 19 Crimes Shiraz,Shiraz Durif,
reg-only-june-2021-43,h,AB,AB51,NV 19 Crimes Shiraz,Shiraz,Red
reg-only-june-2021-43,h,SK,SK1219,NV 19 Crimes Shiraz Durif,Shiraz,Red
reg-only-june-2021-43,h,ON,ON185,NV 19 Crimes Shiraz Durif,Syrah/Shiraz,
reg-only-june-2021-43,h,NS,NS11,NV 19 Crimes Shiraz Durif,Shiraz,Red
reg-only-june-2021-43,h,SK,SK1020,NV 19 Crimes Shiraz Grenache Mataro,Shiraz/Grenache/Mataro,Red
reg-only-june-2021-43,h,QB,QB101,NV 19 Crimes Shiraz/Grenache/Mataro,Grenache 60 % Shiraz 25 % Mourvèdre 15 %,Red
reg-only-june-2021-43,b,NS,NS12,NV 19 Crimes Snoop Cali Red,Petite Sirah,Red
reg-only-june-2021-43,b,ON,ON7109,NV 19 Crimes Snoop Dogg Cali Red,Red Blend,
reg-only-june-2021-43,b,SK,SK1299,NV 19 Crimes Snoop Dogg Cali Red,Blend,Red
reg-only-june-2021-43,d,SK,SK1065,NV 19 Crimes Snoop Dogg Cali Rose,Blend,Rose
reg-only-june-2021-43,d,ON,ON7978,NV 19 Crimes Snoop Dogg Cali Rosé,Rose Wines,
reg-only-june-2021-43,i,AB,AB54,NV 19 Crimes The Banished,Other,Red
reg-only-june-2021-43,i,NL,NL14,NV 19 Crimes The Banished,Cabernet Shiraz Blend,
reg-only-june-2021-43,i,NS,NS13,NV 19 Crimes The Banished,Shiraz,Red
reg-only-june-2021-43,i,PEI,PEI27,NV 19 Crimes The Banished Dark Red,"Shiraz, Cabernet Sauvignon, Grenache Blanc",Red
reg-only-june-2021-43,i,NB,NB747,NV 19 Crimes The Banished Dark Red Blend,70% Cabernet Sauvignon - 20% Shiraz,
reg-only-june-2021-43,i,SK,SK33,NV 19 Crimes The Banished Red Blend,Blend,Red
reg-only-june-2021-43,j,NS,NS14,NV 19 Crimes The Uprising,Shiraz,Red
reg-only-june-2021-43,j,QB,QB1895,NV 19 Crimes The Uprising,Shiraz 50 % Cabernet sauvignon 35 % Grenache 15 %,Red
reg-only-june-2021-43,j,AB,AB55,NV 19 Crimes The Uprising Aluminum Bottle,Other,Red
reg-only-june-2021-43,j,NB,NB748,NV 19 Crimes The Uprising Red Blend,50% Shiraz - 35% Cabernet Sauvignon - 15% Grenache,
reg-only-june-2021-43,j,NL,NL15,NV 19 Crimes The Uprising Red Blend,Shiraz Blend,
reg-only-june-2021-43,j,AB,AB56,NV 19 Crimes The Uprising Red Blend,Other,Red
reg-only-june-2021-43,j,ON,ON196,NV 19 Crimes The Uprising Red Wine,Blend,
reg-only-june-2021-43,k,NS,NS15,NV 19 Crimes The Warden,Red Blend,Red
reg-only-june-2021-43,k,SK,SK1154,NV 19 Crimes The Warden,Blend,Red
reg-only-june-2021-43,k,AB,AB57,NV 19 Crimes The Warden Red Blend,Other,Red
reg-only-june-2021-44,a,ON,ON4178,NV Adesso Chardonnay D'Italia,Chardonnay,
reg-only-june-2021-44,a,AB,AB288,NV Adesso Chardonnay D'italia,Chardonnay,White
reg-only-june-2021-44,a,ON,ON4266,NV Adesso ChardonnayD'Italia,Chardonnay,
reg-only-june-2021-45,a,NB,NB1234,NV Albert Bichot Chardonnay Vieilles Vignes,100% Chardonnay,
reg-only-june-2021-45,a,QB,QB654,NV Albert Bichot Chardonnay Vieilles Vignes,,White
reg-only-june-2021-45,a,NB,NB1272,NV Albert Bichot Bourgogne Vieilles Vignes De Chardonnay,100% Chardonnay,
reg-only-june-2021-61,a,BC,BC938,1939  Pascal Aufranc Vignes De     Chenas,Gamay,Red
reg-only-june-2021-61,a,QB,QB4128,1939 Domaine Pascal Aufranc Chénas Vignes de En Rémont,Gamay 100 %,Red
reg-only-june-2021-62,a,AB,AB11019,2011 Mission Hill Oculus,Other,White
reg-only-june-2021-62,b,AB,AB11022,2011 Mission Hill Quatrain,Other,Red
reg-only-june-2021-62,c,BC,BC1831,2013  Oculus   Mission Hill,Bordeaux Blend,Red
reg-only-june-2021-62,c,BC,BC1796,2013  Oculus   Mission Hill,Bordeaux Blend,Red
reg-only-june-2021-62,d,AB,AB11006,2013 Mission Hill Compendium,Other,Red
reg-only-june-2021-62,d,QB,QB6577,2013 Mission Hill Compendium Okanagan Valley,Cabernet sauvignon 45 % Merlot 37 % Cabernet franc 16 % Petit verdot 2 %,Red
reg-only-june-2021-62,d,MB,MB400,2013 Mission Hill Family Estate Compendium 2013 Vqa,Varietal Blend,Red
reg-only-june-2021-62,e,MB,MB505,2013 Mission Hill Family Estate Quatrain 2013 Vqa,Varietal Blend,Red
reg-only-june-2021-62,e,AB,AB11023,2013 Mission Hill Quatrain,Other,Red
reg-only-june-2021-62,f,BC,BC1857,2014  Mission Hill Family Estate Compendium   1.5l,Other Blend,Red
reg-only-june-2021-62,f,BC,BC1810,2014  Mission Hill Family Estate Compendium   1.5l,Other Blend,Red
reg-only-june-2021-62,g,BC,BC1859,2014  Mission Hill Family Estate Oculus   1.5l,Other Blend,Red
reg-only-june-2021-62,g,BC,BC1811,2014  Mission Hill Family Estate Oculus   1.5l,Other Blend,Red
reg-only-june-2021-62,g,BC,BC1812,2014  Mission Hill Family Estate Oculus   3l,Other Blend,Red
reg-only-june-2021-62,g,BC,BC1862,2014  Mission Hill Family Estate Oculus   3l,Other Blend,Red
reg-only-june-2021-62,h,BC,BC1813,2014  Mission Hill Family Estate Quatrain   1.5l,Other Blend,Red
reg-only-june-2021-62,h,BC,BC1863,2014  Mission Hill Family Estate Quatrain   1.5l,Other Blend,Red
reg-only-june-2021-62,g,AB,AB11020,2014 Mission Hill Oculus,Other,Red
reg-only-june-2021-62,h,AB,AB11024,2014 Mission Hill Quatrain,Other,Red
reg-only-june-2021-62,h,QB,QB6623,2014 Mission Hill Quatrain Okanagan Valley,Merlot 44 % Syrah 28 % Cabernet franc 14 % Cabernet sauvignon 14 %,Red
reg-only-june-2021-62,i,BC,BC1789,2016  Family Estate Compendium   Mission Hill,Bordeaux Blend,Red
reg-only-june-2021-62,j,BC,BC1807,2016  Oculus   Mission Hill Family Estate,Bordeaux Blend,Red
reg-only-june-2021-62,j,BC,BC1851,2016  Oculus   Mission Hill Family Estate,Bordeaux Blend,Red
reg-only-june-2021-62,k,BC,BC1808,2016  Quatrain   Mission Hill Family Estate,Bordeaux Blend,Red
reg-only-june-2021-62,k,BC,BC1852,2016  Quatrain   Mission Hill Family Estate,Bordeaux Blend,Red
reg-only-june-2021-62,l,BC,BC1844,2016  Reserve Riesling Icewine   Mission Hill,Riesling,Ice
reg-only-june-2021-62,l,BC,BC1803,2016  Reserve Riesling Icewine   Mission Hill,Riesling,Ice
reg-only-june-2021-62,m,BC,BC1806,2016  Reserve Vidal Icewine   Mission Hill,Vidal,Ice
reg-only-june-2021-62,m,BC,BC1849,2016  Reserve Vidal Icewine   Mission Hill,Vidal,Ice
reg-only-june-2021-62,n,BC,BC1833,2017  Reserve Cabernet Sauvignon   Mission Hill,Cabernet Sauvignon,Red
reg-only-june-2021-62,n,BC,BC1797,2017  Reserve Cabernet Sauvignon   Mission Hill,Cabernet Sauvignon,Red
reg-only-june-2021-62,o,QB,QB490,2017 Mission Hill Five Vineyards Sauvignon Blanc Okanagan Valley,Sauvignon blanc 100 %,White
reg-only-june-2021-62,p,QB,QB6608,2017 Mission Hill Meritage Reserve Okanagan Valley,Cabernet franc 39 % Merlot 38 % Cabernet sauvignon 20 % Petit verdot 3 %,Red
reg-only-june-2021-62,q,AB,AB11021,2017 Mission Hill Perpetua,Other,White
reg-only-june-2021-62,n,ON,ON1015,2017 Mission Hill Reserve Cabernet Sauvignon,Cabernet Sauvignon/Merlot/Cabernet Franc,
reg-only-june-2021-62,p,PEI,PEI1105,2017 Mission Hill Reserve Meritage,"Cabernet Franc, Merlot, Cabernet Sauvignon",
reg-only-june-2021-62,p,PEI,PEI1376,2017 Mission Hill Reserve Meritage,"Cabernet Franc, Merlot, Cabernet Sauvignon",Red
reg-only-june-2021-62,r,ON,ON1295,2017 Mission Hill Reserve Merlot,Merlot Blend,
reg-only-june-2021-62,r,QB,QB6639,2017 Mission Hill Reserve Merlot Okanagan Valley,Merlot 100 %,Red
reg-only-june-2021-62,s,QB,QB6653,2017 Mission Hill Reserve Shiraz,Shiraz 100 %,Red
reg-only-june-2021-62,t,BC,BC1828,2018  Five Vineyards Pinot Grigio   Mission Hill,Pinot Gris / Pinot Grigio,White
reg-only-june-2021-62,t,BC,BC1794,2018  Five Vineyards Pinot Grigio   Mission Hill,Pinot Gris / Pinot Grigio,White
reg-only-june-2021-62,u,BC,BC1838,2018  Reserve Merlot   Mission Hill,Merlot,Red
reg-only-june-2021-62,u,BC,BC1800,2018  Reserve Merlot   Mission Hill,Merlot,Red
reg-only-june-2021-62,v,BC,BC1842,2018  Reserve Pinot Noir   Mission Hill,Pinot Noir,Red
reg-only-june-2021-62,v,BC,BC1802,2018  Reserve Pinot Noir   Mission Hill,Pinot Noir,Red
reg-only-june-2021-62,w,BC,BC1848,2018  Reserve Shiraz   Mission Hill,Syrah / Shiraz,Red
reg-only-june-2021-62,w,BC,BC1805,2018  Reserve Shiraz   Mission Hill,Syrah / Shiraz,Red
reg-only-june-2021-62,x,QB,QB6592,2018 Mission Hill Family Estate Pinot Gris Reserve,Pinot gris 100 %,White
reg-only-june-2021-62,y,AB,AB11018,2018 Mission Hill Five Vyrds Cabernet-merlot,Merlot,Red
reg-only-june-2021-62,z,AB,AB11025,2018 Mission Hill Reserve Cab Sauv,Cabernet Sauvignon,Red
reg-only-june-2021-62,x,ON,ON1280,2018 Mission Hill Reserve Pinot Gris,Pinot Gris,
reg-only-june-2021-62,bb,AB,AB11032,2018 Mission Hill Reserve Riesling,Riesling,White
reg-only-june-2021-62,cc,PEI,PEI1112,2018 Mission Hill Reserve Sauvignon Blanc,Sauvignon Blanc,
reg-only-june-2021-62,cc,PEI,PEI1144,2018 Mission Hill Reserve Sauvignon Blanc,Sauvignon Blanc,White
reg-only-june-2021-62,w,AB,AB11035,2018 Mission Hill Reserve Shiraz,Shiraz,Red
reg-only-june-2021-71,a,BC,BC30,2010  Pipe   Black Sage Vineyard,Bordeaux Blend,Red
reg-only-june-2021-71,a,NB,NB1354,2010 Black Sage Pipe   Okanagan,100% Other/Autre,
reg-only-june-2021-72,a,MB,MB31,NV Moet & Chandon Rose Imperial Champagne Brut,Champagne,Sparkling
reg-only-june-2021-72,a,BC,BC1830,NV  Rose Imperial Moet And Chandon,,Sparkling
reg-only-june-2021-72,a,BC,BC2273,NV  Rose Imperial Moet And Chandon,,Sparkling
reg-only-june-2021-72,a,BC,BC3608,NV  Rose Imperial Moet And Chandon,,Sparkling
reg-only-june-2021-72,a,BC,BC3598,NV  Rose Imperial Moet And Chandon,,Sparkling
reg-only-june-2021-73,a,NB,NB1476,NV Peller Family Vineyards Rose,100% Other/Autre,
reg-only-june-2021-73,a,BC,BC2168,NV  Rose Peller Family Vineyards,,Rose
reg-only-june-2021-73,a,BC,BC2169,NV  Rose Peller Family Vineyards,,Rose
reg-only-june-2021-74,a,BC,BC2317,NV  Rose Pink Poodle,,Rose
reg-only-june-2021-74,a,BC,BC2319,NV  Rose Pink Poodle,,Rose
reg-only-june-2021-74,a,AB,AB12509,NV Pink Poodle Crisp Rose,Other,Blush
reg-only-june-2021-74,a,AB,AB12508,NV Pink Poodle Crisp Rose,Other,Blush
reg-only-june-2021-75,a,BC,BC3194,NV  Rose The Winemaker's House,,Rose
reg-only-june-2021-75,a,AB,AB15543,NV The Winemaker's House Rose,Other,Blush
reg-only-june-2021-76,a,AB,AB16335,NV Veuve Clicquot Rose,,
reg-only-june-2021-76,a,MB,MB428,NV Veuve Clicquot Rose,Champagne,Sparkling
reg-only-june-2021-76,a,NB,NB1813,NV Veuve Clicquot Rose,50% Pinot Noir - 30% Chardonnay - 20% Other/Autre,
reg-only-june-2021-76,a,NB,NB1903,NV Veuve Clicquot Rose,45% Pinot Noir - 35% Other/Autre - 20% Chardonnay,
reg-only-june-2021-76,a,BC,BC3713,NV  Rose Veuve Clicquot,,Sparkling
reg-only-june-2021-76,a,BC,BC3860,NV  Rose Veuve Clicquot,,Sparkling
reg-only-june-2021-76,a,BC,BC3369,NV  Rose Veuve Clicquot,,Sparkling
reg-only-june-2021-77,a,BC,BC3455,NV  Rose Xoxo,,Rose
reg-only-june-2021-77,a,NL,NL2034,NV XOXO Rose,Gamay Blend,
reg-only-june-2021-77,a,PEI,PEI351,NV XOXO Rose,Gamay,Rosé
reg-only-june-2021-77,a,SK,SK256,NV XOXO Rose,Blend,Rose
reg-only-june-2021-78,a,BC,BC27,NV  Sauvignon Blanc Bask,Sauvignon Blanc,White
reg-only-june-2021-78,a,AB,AB1184,NV Bask Sauvignon Blanc,Sauvignon Blanc,White
reg-only-june-2021-78,a,MB,MB104,NV Bask Sauvignon Blanc,Sauvignon Blanc,White
reg-only-june-2021-79,a,BC,BC1076,NV  Sauvignon Blanc Copper Moon,Sauvignon Blanc,White
reg-only-june-2021-79,a,SK,SK387,NV Copper Moon Sauvignon Blanc,Sauvignon Blanc,White
reg-only-june-2021-79,a,SK,SK231,NV Copper Moon Sauvignon Blanc,Sauvignon Blanc,White
reg-only-june-2021-79,a,AB,AB4734,NV Copper Moon Sauvignon Blanc,Sauvignon Blanc,White
reg-only-june-2021-79,a,AB,AB4733,NV Copper Moon Sauvignon Blanc,Sauvignon Blanc,White
reg-only-june-2021-710,a,BC,BC1255,NV  Sauvignon Blanc Fern Walk,Sauvignon Blanc,White
reg-only-june-2021-710,a,AB,AB18065,NV Fern Walk Sauvignon Blanc,Sauvignon Blanc,White
reg-only-june-2021-710,a,NB,NB670,NV Fern Walk Sauvignon Blanc On Vqa,100% Sauvignon Blanc,
reg-only-june-2021-710,a,NL,NL888,NV Fern Walk Sauvignon Blanc VQA,Sauvignon Blanc,
reg-only-june-2021-711,a,BC,BC1457,NV  Sauvignon Blanc Invisibull,Sauvignon Blanc,White
reg-only-june-2021-711,a,SK,SK1312,NV Invisibull Sauvignon Blanc,Sauvignon Blanc,White
reg-only-june-2021-711,a,AB,AB8260,NV Invisibull Sauvignon Blanc,Sauvignon Blanc,White
reg-only-june-2021-712,a,BC,BC1951,NV  Sauvignon Blanc Naked Grape,Sauvignon Blanc,White
reg-only-june-2021-712,a,AB,AB11446,NV Naked Grape Sauvignon Blanc,Sauvignon Blanc,White
reg-only-june-2021-712,a,AB,AB11448,NV Naked Grape Sauvignon Blanc,Sauvignon Blanc,White
reg-only-june-2021-712,a,AB,AB11447,NV Naked Grape Sauvignon Blanc,Sauvignon Blanc,White
reg-only-june-2021-712,a,NB,NB85,NV Naked Grape Sauvignon Blanc,100% Sauvignon Blanc,
reg-only-june-2021-712,a,NL,NL1434,NV Naked Grape Sauvignon Blanc,Sauvignon Blanc,
reg-only-june-2021-713,a,BC,BC2170,NV  Sauvignon Blanc Peller Family Vineyards,Sauvignon Blanc,White
reg-only-june-2021-713,a,BC,BC2173,NV  Sauvignon Blanc Peller Family Vineyards,Sauvignon Blanc,White
reg-only-june-2021-713,a,BC,BC2172,NV  Sauvignon Blanc Peller Family Vineyards,Sauvignon Blanc,White
reg-only-june-2021-713,a,NL,NL1524,NV Peller Family Vineyards Sauvignon Blanc,Sauvignon Blanc,
reg-only-june-2021-713,a,NS,NS1643,NV Peller Family Sauv Blanc,Sauvignon Blanc,White
reg-only-june-2021-713,a,NS,NS1642,NV Peller Family Sauv Blanc,Sauvignon Blanc,White
reg-only-june-2021-714,a,BC,BC2890,NV  Sauvignon Blanc Sawmill Creek,Sauvignon Blanc,White
reg-only-june-2021-714,a,BC,BC2891,NV  Sauvignon Blanc Sawmill Creek,Sauvignon Blanc,White
reg-only-june-2021-714,a,BC,BC2889,NV  Sauvignon Blanc Sawmill Creek,Sauvignon Blanc,White
reg-only-june-2021-714,a,SK,SK97,NV Sawmill Creek Sauvignon Blanc,Sauvignon Blanc,White
reg-only-june-2021-714,a,AB,AB14164,NV Sawmill Creek Sauvignon Blanc,Sauvignon Blanc,White
reg-only-june-2021-715,a,BC,BC3195,NV  Sauvignon Blanc The Winemaker's House,Sauvignon Blanc,White
reg-only-june-2021-715,a,AB,AB15545,NV The Winemaker's House Sauv Blanc Pouch,Sauvignon Blanc,White
1a352a1b-ae4d-382d-98d5-af517778766c,a,AB,AB8421,NV Jackson-triggs Ps Pinot Grigio,Pinot Grigio,White
1a352a1b-ae4d-382d-98d5-af517778766c,b,QB,QB8103,2020 Tenuta Corte Gicobbe Pinot Grigio Ramato Delle Venezie,Pinot grigio 100 %,White
1a352a1b-ae4d-382d-98d5-af517778766c,a,AB,AB8405,NV Jackson Triggs Ps Pinot Grigio,Pinot Grigio,White
1a352a1b-ae4d-382d-98d5-af517778766c,c,NL,NL1567,NV Prophecy Pinot Grigio,Pinot Grigio,
